,0
210,73718
211,73958
212,74740
213,72186
214,75563
215,76104
216,76118
217,76431
218,76487
219,76101
220,71634
221,75971
222,75941
223,75840
224,75595
225,76036
226,75329
227,75586
228,76592
229,77050
230,77557
231,76892
232,76883
233,76525
234,76148
235,75207
236,76127
237,76090
238,75506
239,75888
240,75766
241,75849
242,75739
243,75656
244,76011
245,75693
246,76134
247,73202
248,76918
249,76737
250,76564
251,75872
252,74599
253,73518
254,70185
255,70612
256,71862
257,71159
258,71471
259,71697
260,71020
261,71698
262,71717
263,72515
264,71608
265,72140
266,72011
267,71264
268,72035
269,70841
270,70881
271,71746
272,70704
273,67785
274,69633
275,69314
276,69306
277,69152
278,69290
279,69028
280,69233
281,68911
282,69624
283,70018
284,70370
285,65023
286,70915
287,70743
288,70104
289,68655
290,70902
291,70123
292,70104
293,69116
294,70540
295,69995
296,69818
297,69263
298,68309
299,66823
300,65980
301,67537
302,66805
303,66651
304,66819
305,66528
306,66697
307,66388
308,67281
309,67458
310,68207
311,68693
312,68505
313,68571
314,68393
315,69726
316,68490
317,69703
318,71048
319,70469
320,70444
321,70727
322,70863
323,70359
324,71006
325,70084
326,69657
327,68841
328,68787
329,63723
330,68046
331,66907
332,66934
333,67194
334,65564
335,65779
336,64975
337,65092
338,64094
339,64274
340,64844
341,63283
342,64266
343,61324
344,63994
345,63754
346,62867
347,63338
348,62990
349,63085
350,60663
351,61913
352,61778
353,62351
354,63001
355,62552
356,61948
357,61967
358,61854
359,61209
360,61888
361,62147
362,61815
363,61736
364,61560
365,61283
366,60519
367,61154
368,60699
369,59525
370,59832
371,59113
372,58687
373,57975
374,56924
375,55689
376,55148
377,53347
378,51221
379,50592
380,49962
381,49158
382,49586
383,49612
384,49556
385,48913
386,48699
387,48233
388,47504
389,47777
390,49353
391,48780
392,49070
393,48235
394,48487
395,48415
396,47854
397,47913
398,48061
399,47300
400,47227
401,46786
402,46859
403,46820
404,44744
405,45952
406,42438
407,45312
408,44872
409,45024
410,44822
411,44240
412,43310
413,43802
414,43579
415,43075
416,42953
417,42612
418,42450
419,42242
420,42079
421,41854
422,41253
423,41119
424,40622
425,40371
426,40265
427,40338
428,40249
429,40088
430,40074
431,37916
432,40105
433,38927
434,38988
435,39579
436,39156
437,39052
438,39005
439,38853
440,38494
441,38105
442,37669
443,37830
444,37900
445,37616
446,37690
447,37720
448,36801
449,37209
450,37310
451,36624
452,36300
453,35852
454,33703
455,31153
456,30124
457,28423
458,26664
459,26280
460,25589
461,25073
462,24723
463,24443
464,24205
465,24126
466,23945
467,22651
468,23679
469,23808
470,23603
471,23431
472,23407
473,23309
474,23197
475,23130
476,22771
477,22662
478,23027
479,22828
480,22230
481,22079
482,21653
483,21107
484,19956
485,19829
486,19263
487,18898
488,18759
489,18118
490,17217
491,16739
492,15814
493,15799
494,15507
495,15368
496,15138
497,14937
498,14843
499,14773
500,14616
501,14399
502,14066
503,13391
504,13609
505,13693
506,13657
507,13677
508,13595
509,13329
510,13441
511,13426
512,13135
513,13107
514,13074
515,13074
516,12972
517,12911
518,12810
519,12718
520,12787
521,12845
522,12780
523,12748
524,12718
525,12756
526,12785
527,12680
528,12634
529,12561
530,12299
531,12204
532,11870
533,11529
534,11349
535,11361
536,11289
537,11302
538,11372
539,11320
540,11428
541,12073
542,12354
543,12870
544,12921
545,13049
546,14148
547,16679
548,16658
549,17023
550,17051
551,17231
552,16810
553,17294
554,17311
555,17359
556,18557
557,17797
558,18713
559,18828
560,18721
561,18970
562,18365
563,19250
564,19320
565,19404
566,19420
567,19401
568,19701
569,19064
570,19399
571,19265
572,19205
573,19279
574,19204
575,19165
576,18925
577,19142
578,19153
579,16475
580,19159
581,19139
582,19460
583,19282
584,19165
585,19024
586,19049
587,19174
588,19276
589,19144
590,19183
591,19143
592,19171
593,19189
594,19181
595,19154
596,18666
597,19091
598,18905
599,19108
600,19211
601,19188
602,18806
603,19076
604,18630
605,18604
606,18511
607,18471
608,17947
609,18345
610,18216
611,18202
612,17916
613,22112
614,24440
615,34987
616,36321
617,37693
618,40854
619,40994
620,41004
621,41068
622,40960
623,41045
624,41168
625,41299
626,41150
627,41473
628,41610
629,41901
630,42157
631,42893
632,43035
633,43170
634,43404
635,43438
636,43220
637,43224
638,43518
639,43329
640,43027
641,43469
642,43215
643,43293
644,43413
645,43450
646,42622
647,43679
648,43690
649,43919
650,44156
651,44402
652,45132
653,45388
654,45032
655,45398
656,45442
657,45311
658,45431
659,45473
660,45504
661,45332
662,45642
663,45741
664,45909
665,45113
666,45964
667,44529
668,45855
669,44831
670,45411
671,46022
672,46367
673,46401
674,46514
675,46463
676,46377
677,46500
678,46541
679,46400
680,46408
681,46524
682,45949
683,46322
684,47781
685,48046
686,48194
687,48152
688,47913
689,48610
690,47237
691,48712
692,49154
693,49204
694,49373
695,49376
696,49673
697,49890
698,50431
699,49821
700,50495
701,50357
702,50023
703,49991
704,50304
705,50272
706,50048
707,49698
708,49880
709,49992
710,50323
711,50497
712,50476
713,51437
714,51920
715,52124
716,52223
717,52662
718,51168
719,52242
720,51552
721,52850
722,51902
723,52651
724,52459
725,52553
726,52633
727,52947
728,52976
729,52922
730,51065
731,52258
732,52138
733,52500
734,52047
735,52472
736,52830
737,53268
738,53266
739,53520
740,53475
741,53603
742,53511
743,53950
744,54087
745,54135
746,54110
747,54126
748,54192
749,54146
750,54243
751,54115
752,54420
753,54005
754,54224
755,53923
756,53816
757,53736
758,53796
759,53564
760,53511
761,53492
762,53061
763,52771
764,52736
765,52528
766,52623
767,52568
768,52508
769,51997
770,51603
771,51762
772,51428
773,51216
774,50945
775,51485
776,51588
777,51464
778,51496
779,51593
780,51156
781,51201
782,51012
783,50711
784,50791
785,49363
786,50818
787,50864
788,50728
789,50807
790,50528
791,50653
792,50448
793,50180
794,50363
795,50253
796,50066
797,50161
798,50117
799,49638
800,49526
801,49257
802,47345
803,46894
804,46289
805,45764
806,45336
807,45141
808,44789
809,44449
810,44350
811,44196
812,43651
813,43903
814,43663
815,43417
816,43661
817,43549
818,42617
819,43507
820,43269
821,43207
822,43011
823,43043
824,42863
825,42795
826,42509
827,42334
828,42742
829,42329
830,42151
831,42119
832,41780
833,41830
834,41814
835,41455
836,41545
837,41546
838,41397
839,41295
840,41307
841,41210
842,41249
843,40521
844,41000
845,40972
846,40956
847,40872
848,40918
849,40695
850,40836
851,40390
852,40811
853,40562
854,41137
855,40602
856,40227
857,40150
858,39496
859,39798
860,39430
861,39162
862,39238
863,38999
864,39808
865,38660
866,38741
867,38290
868,40395
869,41000
870,40992
871,40943
872,41177
873,40932
874,41208
875,41147
876,40561
877,40634
878,40433
879,40008
880,39603
881,39631
882,39297
883,38890
884,36122
885,38946
886,38178
887,37545
888,37923
889,37407
890,36827
891,33725
892,35674
893,36340
894,35765
895,35715
896,35319
897,35056
898,34344
899,34321
900,33873
901,33600
902,32569
903,32410
904,31991
905,32526
906,32897
907,32760
908,33025
909,33435
910,35087
911,34983
912,35094
913,35303
914,34707
915,34579
916,35200
917,35230
918,35311
919,35106
920,35119
921,35230
922,35069
923,35166
924,35086
925,35088
926,34864
927,35531
928,35590
929,35516
930,35871
931,36256
932,36096
933,35887
934,36006
935,36711
936,35876
937,36820
938,36270
939,36171
940,37150
941,37123
942,36819
943,37171
944,37278
945,37229
946,37157
947,37137
948,37025
949,37079
950,36956
951,36949
952,36699
953,36675
954,36333
955,36261
956,36046
957,35895
958,35838
959,35663
960,35770
961,35322
962,35319
963,32747
964,35283
965,34402
966,33889
967,33486
968,33638
969,34941
970,35214
971,35444
972,35519
973,35201
974,35232
975,35184
976,35256
977,35213
978,35584
979,35605
980,35712
981,35873
982,35858
983,36021
984,35593
985,36005
986,36059
987,36099
988,35958
989,35493
990,35041
991,35055
992,35046
993,35339
994,35312
995,35213
996,35248
997,35056
998,35121
999,35159
1000,35064
1001,35128
1002,35162
1003,35091
1004,35239
1005,35103
1006,34409
1007,34669
1008,33056
1009,32252
1010,31687
1011,31604
1012,31408
1013,30838
1014,30420
1015,30185
1016,29928
1017,29448
1018,29031
1019,27535
1020,26352
1021,25493
1022,25077
1023,24951
1024,25235
1025,25427
1026,25684
1027,25706
1028,25645
1029,25454
1030,25633
1031,25971
1032,26118
1033,25769
1034,25611
1035,25667
1036,24953
1037,25550
1038,25565
1039,25425
1040,25383
1041,25660
1042,25978
1043,25676
1044,25639
1045,24664
1046,25554
1047,25830
1048,25850
1049,25882
1050,26133
1051,26336
1052,27089
1053,27170
1054,27250
1055,27577
1056,27795
1057,27850
1058,28037
1059,28030
1060,28139
1061,27711
1062,27629
1063,27716
1064,28096
1065,28050
1066,27913
1067,27617
1068,27604
1069,27157
1070,27012
1071,27061
1072,26609
1073,26228
1074,26212
1075,25917
1076,26167
1077,26376
1078,26183
1079,26335
1080,26421
1081,26516
1082,26725
1083,26853
1084,27254
1085,27497
1086,27655
1087,28239
1088,28742
1089,29010
1090,28630
1091,29264
1092,29461
1093,29320
1094,29869
1095,29883
1096,29920
1097,29523
1098,30048
1099,30038
1100,29875
1101,30403
1102,30154
1103,29864
1104,29549
1105,30266
1106,30217
1107,30473
1108,30282
1109,30255
1110,30641
1111,30707
1112,30819
1113,31815
1114,31561
1115,31811
1116,31450
1117,32128
1118,32203
1119,32387
1120,32639
1121,32943
1122,32119
1123,33011
1124,32795
1125,32601
1126,33508
1127,32806
1128,32063
1129,33405
1130,33340
1131,33358
1132,33838
1133,33842
1134,36151
1135,36033
1136,36874
1137,37024
1138,36895
1139,36801
1140,37116
1141,36952
1142,37241
1143,37220
1144,37498
1145,38009
1146,38143
1147,38199
1148,38263
1149,38591
1150,38705
1151,39004
1152,39107
1153,39452
1154,39042
1155,39118
1156,39410
1157,39397
1158,39635
1159,40743
1160,41770
1161,42365
1162,42521
1163,43521
1164,44312
1165,44361
1166,45287
1167,46233
1168,46388
1169,46544
1170,46739
1171,47074
1172,46822
1173,47110
1174,46882
1175,45950
1176,46573
1177,43926
1178,46864
1179,46868
1180,46931
1181,47078
1182,47425
1183,48438
1184,49182
1185,49330
1186,49690
1187,49691
1188,49918
1189,49606
1190,48947
1191,48453
1192,47989
1193,46419
1194,47249
1195,48020
1196,47773
1197,48008
1198,47890
1199,48661
1200,49431
1201,48762
1202,49842
1203,49762
1204,48923
1205,49641
1206,50159
1207,49468
1208,50501
1209,49183
1210,48714
1211,48662
1212,48453
1213,48715
1214,48259
1215,47663
1216,47491
1217,47228
1218,47221
1219,47297
1220,47727
1221,48728
1222,48613
1223,48259
1224,48143
1225,48117
1226,48711
1227,48924
1228,47672
1229,48911
1230,49131
1231,48785
1232,50000
1233,50415
1234,50051
1235,51557
1236,51780
1237,51741
1238,52165
1239,53158
1240,52584
1241,51936
1242,50764
1243,50910
1244,50608
1245,51715
1246,52154
1247,52159
1248,52800
1249,53233
1250,54931
1251,55551
1252,55769
1253,55902
1254,57278
1255,59731
1256,61283
1257,62344
1258,62894
1259,62913
1260,62935
1261,63987
1262,64730
1263,67391
1264,67748
1265,68232
1266,69625
1267,69711
1268,69894
1269,69930
1270,70310
1271,70441
1272,70180
1273,69558
1274,70757
1275,71315
1276,71385
1277,71170
1278,72143
1279,72357
1280,72590
1281,72838
1282,73592
1283,73917
1284,72933
1285,72907
1286,73545
1287,74310
1288,74582
1289,74243
1290,74524
1291,73701
1292,74175
1293,74566
1294,74488
1295,73965
1296,73201
1297,72642
1298,72222
1299,72022
1300,71752
1301,72212
1302,71967
1303,71989
1304,71389
1305,70518
1306,70648
1307,71383
1308,72391
1309,72225
1310,69001
1311,71153
1312,70928
1313,72117
1314,71561
1315,71995
1316,72150
1317,71979
1318,72020
1319,70807
1320,70590
1321,70277
1322,68905
1323,68390
1324,67943
1325,67693
1326,67393
1327,67002
1328,66767
1329,66797
1330,66577
1331,65767
1332,65918
1333,65590
1334,65870
1335,65086
1336,65295
1337,65097
1338,65338
1339,64860
1340,64785
1341,64770
1342,64294
1343,64705
1344,64773
1345,61968
1346,61094
1347,61160
1348,59696
1349,58077
1350,54394
1351,52157
1352,51848
1353,51856
1354,51361
1355,51230
1356,51275
1357,50968
1358,50824
1359,50652
1360,50432
1361,50190
1362,50057
1363,50114
1364,49282
1365,49256
1366,48987
1367,50629
1368,51828
1369,52277
1370,52292
1371,52410
1372,52750
1373,52724
1374,52891
1375,52618
1376,53538
1377,53816
1378,53602
1379,53694
1380,53908
1381,46231
1382,53959
1383,53517
1384,53374
1385,53294
1386,53020
1387,52882
1388,53068
1389,52726
1390,52265
1391,51738
1392,49440
1393,48911
1394,45055
1395,42400
1396,41918
1397,41644
1398,41838
1399,41113
1400,40854
1401,40642
1402,40760
1403,41161
1404,41122
1405,41183
1406,41474
1407,41533
1408,41404
1409,40764
1410,39533
1411,39772
1412,39488
1413,38702
1414,37207
1415,36118
1416,35819
1417,34853
1418,34310
1419,33027
1420,33208
1421,33101
1422,33553
1423,34879
1424,35130
1425,35271
1426,35225
1427,35314
1428,35392
1429,34835
1430,34697
1431,34525
1432,34549
1433,34318
1434,34271
1435,34245
1436,34010
1437,33618
1438,33320
1439,33219
1440,33404
1441,33490
1442,33599
1443,33678
1444,33515
1445,33308
1446,32979
1447,32494
1448,32928
1449,32870
1450,32671
1451,32411
1452,32325
1453,32659
1454,32721
1455,31998
1456,32319
1457,32214
1458,31645
1459,31496
1460,31526
1461,32350
1462,32612
1463,32764
1464,32794
1465,32986
1466,34377
1467,34484
1468,34546
1469,34751
1470,34727
1471,34441
1472,33634
1473,34295
1474,35109
1475,35135
1476,35925
1477,36096
1478,36284
1479,36931
1480,38203
1481,37853
1482,37933
1483,37819
1484,37872
1485,38095
1486,37996
1487,37774
1488,37704
1489,37599
1490,36846
1491,37576
1492,37510
1493,37525
1494,37586
1495,38188
1496,38178
1497,38431
1498,38514
1499,38426
1500,38719
1501,38673
1502,39177
1503,37701
1504,39257
1505,39264
1506,39037
1507,39270
1508,39350
1509,40568
1510,40600
1511,40517
1512,40701
1513,40655
1514,40728
1515,40772
1516,40491
1517,40000
1518,40362
1519,39920
1520,39723
1521,39440
1522,38898
1523,38417
1524,37184
1525,36493
1526,36284
1527,36419
1528,36485
1529,36431
1530,36611
1531,36605
1532,36232
1533,36670
1534,36588
1535,36305
1536,37839
1537,37719
1538,37954
1539,38036
1540,37946
1541,38235
1542,38355
1543,38385
1544,39217
1545,39137
1546,39186
1547,39167
1548,39736
1549,39292
1550,39633
1551,39968
1552,40561
1553,40768
1554,40985
1555,41056
1556,41316
1557,40699
1558,41183
1559,41212
1560,40885
1561,41071
1562,40140
1563,40079
1564,39353
1565,39615
1566,39117
1567,38800
1568,37955
1569,37812
1570,36836
1571,36709
1572,37588
1573,37683
1574,37990
1575,38032
1576,37833
1577,38239
1578,38375
1579,37920
1580,39022
1581,39072
1582,39248
1583,39615
1584,40601
1585,40792
1586,40796
1587,40956
1588,41186
1589,40589
1590,40677
1591,40190
1592,40195
1593,40111
1594,40107
1595,39747
1596,39949
1597,39848
1598,39898
1599,39834
1600,39782
1601,39682
1602,39662
1603,37795
1604,39438
1605,39139
1606,37446
1607,37260
1608,37324
1609,36154
1610,36164
1611,36186
1612,36057
1613,36099
1614,35681
1615,35615
1616,35095
1617,35309
1618,35018
1619,34378
1620,35534
1621,37000
1622,40352
1623,41048
1624,41536
1625,41531
1626,41821
1627,41879
1628,41192
1629,42111
1630,42333
1631,42113
1632,42013
1633,41939
1634,41926
1635,42165
1636,42359
1637,42196
1638,42660
1639,42770
1640,45184
1641,45852
1642,45929
1643,45015
1644,45114
1645,45377
1646,45027
1647,45098
1648,44607
1649,44900
1650,45408
1651,45441
1652,46353
1653,46639
1654,46611
1655,46622
1656,46437
1657,47147
1658,47010
1659,47262
1660,47289
1661,47046
1662,48241
1663,48020
1664,47782
1665,47723
1666,47902
1667,47722
1668,47446
1669,47526
1670,47430
1671,47531
1672,47019
1673,46950
1674,46904
1675,46961
1676,47021
1677,46858
1678,45491
1679,45395
1680,45080
1681,45024
1682,44894
1683,44739
1684,44516
1685,44674
1686,44529
1687,44655
1688,44351
1689,44132
1690,43445
1691,42790
1692,42652
1693,43021
1694,42705
1695,42767
1696,42338
1697,42181
1698,41976
1699,42060
1700,41505
1701,41476
1702,41178
1703,41216
1704,41057
1705,40942
1706,40701
1707,40792
1708,40571
1709,40809
1710,40858
1711,40624
1712,40398
1713,40311
1714,40433
1715,40992
1716,41009
1717,41033
1718,41032
1719,40698
1720,41088
1721,41078
1722,41078
1723,41173
1724,41207
1725,41396
1726,41350
1727,41558
1728,41609
1729,41456
1730,41407
1731,40085
1732,39523
1733,39174
1734,37105
1735,35527
1736,34897
1737,34822
1738,34474
1739,34046
1740,34377
1741,34291
1742,33536
1743,33770
1744,32590
1745,31546
1746,30646
1747,30237
1748,29641
1749,28515
1750,28297
1751,27570
1752,27165
1753,27050
1754,26841
1755,27009
1756,26821
1757,26582
1758,26758
1759,27038
1760,27189
1761,26958
1762,27329
1763,27408
1764,27822
1765,28204
1766,28090
1767,28431
1768,28224
1769,28191
1770,28154
1771,28138
1772,28346
1773,28479
1774,28807
1775,28629
1776,28631
1777,28256
1778,29842
1779,29958
1780,29776
1781,30467
1782,30660
1783,31278
1784,31749
1785,31866
1786,32068
1787,32544
1788,33435
1789,33287
1790,32925
1791,31820
1792,32225
1793,32805
1794,32731
1795,32547
1796,33228
1797,33605
1798,33709
1799,33946
1800,34171
1801,33530
1802,33711
1803,33708
1804,33581
1805,35944
1806,35066
1807,36057
1808,35956
1809,35848
1810,35587
1811,35902
1812,35981
1813,36291
1814,36703
1815,36845
1816,37049
1817,37278
1818,37523
1819,37793
1820,37961
1821,38120
1822,38935
1823,39750
1824,40288
1825,41264
1826,42591
1827,48555
1828,56721
1829,57026
1830,57261
1831,57599
1832,58272
1833,58387
1834,58428
1835,57838
1836,59293
1837,61708
1838,60987
1839,61986
1840,62838
1841,62686
1842,63822
1843,64320
1844,64374
1845,63406
1846,64961
1847,65531
1848,66063
1849,66341
1850,66534
1851,66705
1852,66756
1853,67653
1854,67834
1855,67465
1856,68474
1857,68786
1858,68630
1859,68822
1860,68692
1861,69349
1862,69250
1863,69431
1864,70035
1865,69751
1866,69981
1867,70217
1868,70236
1869,70094
1870,69986
1871,70031
1872,69729
1873,69690
1874,69428
1875,68970
1876,69056
1877,68978
1878,68900
1879,68670
1880,68609
1881,68346
1882,68554
1883,68512
1884,68391
1885,68174
1886,68425
1887,68031
1888,68678
1889,68751
1890,73074
1891,74704
1892,81045
1893,79711
1894,82005
1895,81884
1896,84420
1897,214817
1898,224346
1899,228309
1900,230623
1901,233516
1902,234093
1903,236107
1904,238221
1905,240850
1906,240983
1907,238789
1908,242604
1909,245546
1910,247806
1911,248921
1912,251354
1913,253398
1914,253549
1915,253192
1916,257863
1917,257844
1918,259533
1919,260752
1920,261629
1921,262898
1922,264204
1923,264850
1924,264663
1925,266193
1926,266615
1927,266846
1928,268343
1929,267547
1930,268800
1931,270708
1932,272082
1933,272882
1934,274403
1935,274956
1936,277993
1937,278881
1938,277962
1939,278879
1940,279695
1941,280586
1942,275075
1943,281471
1944,281808
1945,281666
1946,283093
1947,283878
1948,284686
1949,285357
1950,286438
1951,287640
1952,289247
1953,288869
1954,287157
1955,288066
1956,289766
1957,288868
1958,289004
1959,289338
1960,288629
1961,290215
1962,289325
1963,287429
1964,287312
1965,288168
1966,286615
1967,286225
1968,287217
1969,285692
1970,285989
1971,287449
1972,288621
1973,288311
1974,290742
1975,284097
1976,283935
1977,291590
1978,290366
1979,291168
1980,292036
1981,292376
1982,292663
1983,290228
1984,292381
1985,294005
1986,293904
1987,293410
1988,294379
1989,294200
1990,294678
1991,295454
1992,294285
1993,295405
1994,295819
1995,294275
1996,292081
1997,289656
1998,290553
1999,285186
2000,283700
2001,278876
2002,278621
2003,277726
2004,276120
2005,274029
2006,272798
2007,267432
2008,266520
2009,264832
2010,264836
2011,264800
2012,264281
2013,264216
2014,264815
2015,263982
2016,264121
2017,263093
2018,263871
2019,262697
2020,262037
2021,264444
2022,262467
2023,261481
2024,263134
2025,261074
2026,256881
2027,255445
2028,252467
2029,251971
2030,250012
2031,246848
2032,241122
2033,237072
2034,229644
2035,221240
2036,220040
2037,218890
2038,218220
2039,215621
2040,210328
2041,200761
2042,201130
2043,206828
2044,203777
2045,206205
2046,199130
2047,204737
2048,205642
2049,200088
2050,198906
2051,199761
2052,194531
2053,192746
2054,189640
2055,191440
2056,193722
2057,193009
2058,189254
2059,189635
2060,179979
2061,187062
2062,184812
2063,184469
2064,180165
2065,177549
2066,177008
2067,174594
2068,175980
2069,170136
2070,174222
2071,168233
2072,166579
2073,160706
2074,161813
2075,160626
2076,152752
2077,150168
2078,149020
2079,148366
2080,147523
2081,143438
2082,135201
2083,132628
2084,132344
2085,132371
2086,131179
2087,131212
2088,127768
2089,130223
2090,129685
2091,127058
2092,127390
2093,125147
2094,125941
2095,123401
2096,122109
2097,122985
2098,122455
2099,121336
2100,122042
2101,119684
2102,118839
2103,117886
2104,117493
2105,118069
2106,117002
2107,117161
2108,116637
2109,116924
2110,116550
2111,115670
2112,115493
2113,115890
2114,116003
2115,115199
2116,114493
2117,113488
2118,112228
2119,112717
2120,114097
2121,112721
2122,112236
2123,111961
2124,112123
2125,110698
2126,110920
2127,109339
2128,106383
2129,110362
2130,108075
2131,109654
2132,107829
2133,105608
2134,104259
2135,102196
2136,102019
2137,101009
2138,99591
2139,99791
2140,99666
2141,99415
2142,99948
2143,100213
2144,101134
2145,101311
2146,100132
2147,100871
2148,100946
2149,104365
2150,105114
2151,106066
2152,106020
2153,105749
2154,107221
2155,107820
2156,108107
2157,109758
2158,109931
2159,108329
2160,110057
2161,111239
2162,108378
2163,111240
2164,111288
2165,110680
2166,111520
2167,109212
2168,111119
2169,110721
2170,112939
2171,110778
2172,110001
2173,113139
2174,113582
2175,112163
2176,111303
2177,109196
2178,109087
2179,109492
2180,109993
2181,109481
2182,106983
2183,109337
2184,110424
2185,112051
2186,110713
2187,113150
2188,113225
2189,112779
2190,114180
2191,114440
2192,114403
2193,115755
2194,115611
2195,116054
2196,115624
2197,117182
2198,117418
2199,117139
2200,115335
2201,118267
2202,117290
2203,117529
2204,117733
2205,117861
2206,115745
2207,118298
2208,118088
2209,118103
2210,118139
2211,118262
2212,118665
2213,119769
2214,119721
2215,119307
2216,121211
2217,123339
2218,125373
2219,120460
2220,126142
2221,126693
2222,127015
2223,128384
2224,127692
2225,126679
2226,125384
2227,124537
2228,125378
2229,126031
2230,125600
2231,125583
2232,126281
2233,127465
2234,128160
2235,128787
2236,130417
2237,130943
2238,131996
2239,132607
2240,133275
2241,133131
2242,134104
2243,136002
2244,136850
2245,138838
2246,130928
2247,140763
2248,143057
2249,142082
2250,143227
2251,143373
2252,146099
2253,148548
2254,146354
2255,148864
2256,149413
2257,148425
2258,149592
2259,148476
2260,149317
2261,149188
2262,145840
2263,150694
2264,150885
2265,149728
2266,152064
2267,151155
2268,153597
2269,156002
2270,155816
2271,155622
2272,161430
2273,161096
2274,163968
2275,160390
2276,159511
2277,165120
2278,163573
2279,163129
2280,160926
2281,162162
2282,160138
2283,158406
2284,159910
2285,155831
2286,160702
2287,159898
2288,160336
2289,159737
2290,160037
2291,162288
2292,163227
2293,163179
2294,163656
2295,166279
2296,165138
2297,165807
2298,166354
2299,167727
2300,168287
2301,169051
2302,168631
2303,167967
2304,169066
2305,169275
2306,167444
2307,170154
2308,169427
2309,170406
2310,169557
2311,171212
2312,171166
2313,168409
2314,173179
2315,174219
2316,172862
2317,170829
2318,170507
2319,167119
2320,169619
2321,168392
2322,169184
2323,171798
2324,173320
2325,174426
2326,174720
2327,174752
2328,171045
2329,180287
2330,180903
2331,180116
2332,180066
2333,181960
2334,182714
2335,182808
2336,182354
2337,182941
2338,181915
2339,183524
2340,183076
2341,181936
2342,182456
2343,181615
2344,183192
2345,182191
2346,176883
2347,180183
2348,180267
2349,181622
2350,181158
2351,182321
2352,182780
2353,182856
2354,182507
2355,184144
2356,184336
2357,184329
2358,184892
2359,185219
2360,185028
2361,184742
2362,184975
2363,184913
2364,186038
2365,184934
2366,185133
2367,184269
2368,185142
2369,184864
2370,185620
2371,186309
2372,185831
2373,186097
2374,188688
2375,189315
2376,187596
2377,181835
2378,188519
2379,187219
2380,184683
2381,180497
2382,185917
2383,183833
2384,183851
2385,184954
2386,182876
2387,182966
2388,183190
2389,184269
2390,183690
2391,185187
2392,185758
2393,188750
2394,187089
2395,184681
2396,183931
2397,185293
2398,186944
2399,187215
2400,182987
2401,182455
2402,180893
2403,180174
2404,172161
2405,175366
2406,171187
2407,165673
2408,164016
2409,163716
2410,160914
2411,159800
2412,160576
2413,161334
2414,161764
2415,160554
2416,157001
2417,158683
2418,159725
2419,157254
2420,160749
2421,160004
2422,161183
2423,161518
2424,161298
2425,162617
2426,160842
2427,162179
2428,161036
2429,162068
2430,161894
2431,161909
2432,158481
2433,158557
2434,157649
2435,156579
2436,156909
2437,157085
2438,155430
2439,156607
2440,156022
2441,156078
2442,154860
2443,156708
2444,155211
2445,156543
2446,156119
2447,156830
2448,157793
2449,157562
2450,156985
2451,158524
2452,159050
2453,158179
2454,158304
2455,157496
2456,159118
2457,161375
2458,159935
2459,160341
2460,165196
2461,164393
2462,163027
2463,166999
2464,168008
2465,167891
2466,168287
2467,167961
2468,168003
2469,167374
2470,166194
2471,170758
2472,172270
2473,159515
2474,168878
2475,172641
2476,174016
2477,172098
2478,174260
2479,172895
2480,173243
2481,173718
2482,175489
2483,177544
2484,178615
2485,176470
2486,176919
2487,175853
2488,173028
2489,171313
2490,169041
2491,170584
2492,167562
2493,163620
2494,164589
2495,162555
2496,160930
2497,160312
2498,159215
