"","Position","AUC"
"274",323,1
"275",324,1
"276",325,1
"277",326,1
"278",327,1
"279",328,1
"280",329,1
"281",330,1
"282",331,1
"283",332,1
"284",333,0.981632653061224
"285",334,0.983333333333333
"286",335,0.986460348162476
"287",336,0.98758865248227
"288",337,0.988543371522095
"289",338,0.988543371522095
"290",339,0.988543371522095
"291",340,0.990683229813665
"292",341,0.992063492063492
"293",342,0.954545454545454
"294",343,0.953488372093023
"295",344,0.953968253968254
"296",345,0.955038759689922
"297",346,0.955555555555556
"298",347,0.958730158730159
"299",348,0.957142857142857
"300",349,0.953968253968254
"301",350,0.950680272108844
"302",351,0.950680272108844
"303",352,0.948121645796064
"304",353,0.948121645796064
"305",354,0.947552447552447
"306",355,0.943181818181818
"307",356,0.945075757575758
"308",357,0.942592592592593
"309",358,0.941287878787879
"310",359,0.943798449612403
"311",360,0.945075757575758
"312",361,0.947674418604651
"313",362,0.945075757575758
"314",363,0.942592592592593
"315",364,0.942028985507246
"316",365,0.938405797101449
"317",366,0.937943262411348
"318",367,0.9375
"319",368,0.9375
"320",369,0.935374149659864
"321",370,0.935374149659864
"322",371,0.935374149659864
"323",372,0.935374149659864
"324",373,0.934027777777778
"325",374,0.934027777777778
"326",375,0.932291666666667
"327",376,0.934397163120567
"328",377,0.935763888888889
"329",378,0.936170212765957
"330",379,0.936170212765957
"331",380,0.934397163120567
"332",381,0.935763888888889
"333",382,0.929924242424242
"334",383,0.922916666666667
"335",384,0.924489795918367
"336",385,0.915555555555556
"337",386,0.917211328976035
"338",387,0.917211328976035
"339",388,0.912854030501089
"340",389,0.912854030501089
"341",390,0.912393162393162
"342",391,0.912393162393162
"343",392,0.911949685534591
"344",393,0.907756813417191
"345",394,0.90356394129979
"346",395,0.90356394129979
"347",396,0.90146750524109
"348",397,0.90146750524109
"349",398,0.901709401709402
"350",399,0.901709401709402
"351",400,0.901709401709402
"352",401,0.901960784313726
"353",402,0.903846153846154
"354",403,0.905982905982906
"355",404,0.905982905982906
"356",405,0.905660377358491
"357",406,0.893867924528302
"358",407,0.895833333333333
"359",408,0.877922077922078
"360",409,0.857142857142857
"361",410,0.859649122807018
"362",411,0.859195402298851
"363",412,0.859195402298851
"364",413,0.859195402298851
"365",414,0.858757062146893
"366",415,0.861581920903955
"367",416,0.861581920903955
"368",417,0.858757062146893
"369",418,0.858757062146893
"370",419,0.858757062146893
"371",420,0.85593220338983
"372",421,0.858757062146893
"373",422,0.859195402298851
"374",423,0.85672514619883
"375",424,0.854166666666667
"376",425,0.854166666666667
"377",426,0.857142857142857
"378",427,0.857575757575758
"379",428,0.860606060606061
"380",429,0.860606060606061
"381",430,0.858024691358025
"382",431,0.858024691358025
"383",432,0.855345911949686
"384",433,0.866666666666667
"385",434,0.865454545454545
"386",435,0.834821428571429
"387",436,0.777777777777778
"388",437,0.666666666666667
"389",438,0.663793103448276
"390",439,0.663793103448276
"391",440,0.372881355932203
"392",441,0.366666666666667
"393",442,NA
"394",443,NA
"395",444,NA
"396",445,NA
"397",446,NA
"398",447,NA
"399",448,NA
"400",449,NA
"401",450,NA
"402",451,NA
"403",452,NA
"404",453,NA
"405",454,NA
"406",455,NA
"407",456,NA
"408",457,NA
"409",458,NA
"410",459,NA
"411",460,NA
"412",461,NA
"413",462,NA
"414",463,NA
"415",464,NA
"416",465,NA
"417",466,NA
"418",467,NA
"419",468,NA
"420",469,NA
"421",470,NA
"422",471,NA
"423",472,NA
"424",473,NA
"425",474,NA
"426",475,NA
"427",476,NA
"428",477,NA
"429",478,NA
"430",479,NA
"431",480,NA
"432",481,0.984126984126984
"433",482,0.992063492063492
"434",483,0.746031746031746
"435",484,0.747311827956989
"436",485,0.747311827956989
"437",486,0.741935483870968
"438",487,0.737704918032787
"439",488,0.738888888888889
"440",489,0.737704918032787
"441",490,0.743169398907104
"442",491,0.741935483870968
"443",492,0.741935483870968
"444",493,0.748633879781421
"445",494,0.75
"446",495,0.75
"447",496,0.751412429378531
"448",497,0.814655172413793
"449",498,0.817796610169492
"450",499,0.816666666666667
"451",500,0.813559322033898
"452",501,0.8125
"453",502,0.8125
"454",503,0.813559322033898
"455",504,0.8125
"456",505,0.813559322033898
"457",506,0.813559322033898
"458",507,0.809322033898305
"459",508,0.810344827586207
"460",509,0.81140350877193
"461",510,0.8125
"462",511,0.8125
"463",512,0.8125
"464",513,0.81578947368421
"465",514,0.816964285714286
"466",515,0.816964285714286
"467",516,0.81578947368421
"468",517,0.81578947368421
"469",518,0.820175438596491
"470",519,0.818965517241379
"471",520,0.823275862068966
"472",521,0.824561403508772
"473",522,0.859649122807018
"474",523,0.859649122807018
"475",524,0.883040935672515
"476",525,0.882183908045977
"477",526,0.883040935672515
"478",527,0.899749373433584
"479",528,0.897959183673469
"480",529,0.911363636363636
"481",530,0.921212121212121
"482",531,0.916666666666667
"483",532,0.914230019493177
"484",533,0.914230019493177
"485",534,0.914230019493177
"486",535,0.921428571428571
"487",536,0.921818181818182
"488",537,0.919642857142857
"489",538,0.927272727272727
"490",539,0.933333333333333
"491",540,0.938746438746439
"492",541,0.943396226415094
"493",542,0.947435897435898
"494",543,0.949754901960784
"495",544,0.95
"496",545,0.950255102040816
"497",546,0.953181272509004
"498",547,0.953181272509004
"499",548,0.953181272509004
"500",549,0.952941176470588
"501",550,0.951764705882353
"502",551,0.951980792316927
"503",552,0.950980392156863
"504",553,0.951188986232791
"505",554,0.951188986232791
"506",555,0.954106280193237
"507",556,0.954320987654321
"508",557,0.955741626794258
"509",558,0.958139534883721
"510",559,0.957142857142857
"511",560,0.957142857142857
"512",561,0.957317073170732
"513",562,0.9575
"514",563,0.955
"515",564,0.955128205128205
"516",565,0.953947368421053
"517",566,0.948684210526316
"518",567,0.951127819548872
"519",568,0.94980694980695
"520",569,0.948621553884712
"521",570,0.948717948717949
"522",571,0.94993894993895
"523",572,0.94993894993895
"524",573,0.951190476190476
"525",574,0.951159951159951
"526",575,0.949874686716792
"527",576,0.952153110047847
"528",577,0.950859950859951
"529",578,0.952898550724638
"530",579,0.954171562867215
"531",580,0.954171562867215
"532",581,0.953316953316953
"533",582,0.953316953316953
"534",583,0.987129987129987
"535",584,0.987129987129987
"536",585,0.987129987129987
"537",586,0.987129987129987
"538",587,0.987468671679198
"539",588,0.987789987789988
"540",589,0.987789987789988
"541",590,0.987468671679198
"542",591,0.987468671679198
"543",592,0.987129987129987
"544",593,0.987468671679198
"545",594,0.987789987789988
"546",595,0.987789987789988
"547",596,0.988095238095238
"548",597,0.989024390243902
"549",598,0.98875
"550",599,0.98875
"551",600,0.989024390243902
"552",601,0.98875
"553",602,0.98875
"554",603,0.989024390243902
"555",604,0.98875
"556",605,0.98875
"557",606,0.98780487804878
"558",607,0.98780487804878
"559",608,0.988095238095238
"560",609,0.988372093023256
"561",610,0.988372093023256
"562",611,0.988095238095238
"563",612,0.988372093023256
"564",613,0.988095238095238
"565",614,0.988372093023256
"566",615,0.988372093023256
"567",616,0.988372093023256
"568",617,0.988095238095238
"569",618,0.988095238095238
"570",619,0.98780487804878
"571",620,0.9875
"572",621,0.98780487804878
"573",622,0.99614890885751
"574",623,0.99614890885751
"575",624,1
"576",625,1
"577",626,1
"578",627,1
"579",628,1
"580",629,1
"581",630,1
"582",631,1
"583",632,1
"584",633,1
"585",634,1
"586",635,1
"587",636,1
"588",637,1
"589",638,1
"590",639,1
"591",640,1
"592",641,1
"593",642,1
"594",643,1
"595",644,1
"596",645,1
"597",646,1
"598",647,1
"599",648,1
"600",649,1
"601",650,1
"602",651,1
"603",652,1
"604",653,1
"605",654,1
"606",655,1
"607",656,1
"608",657,1
"609",658,1
"610",659,1
"611",660,1
"612",661,1
"613",662,1
"614",663,1
"615",664,1
"616",665,1
"617",666,1
"618",667,1
"619",668,1
"620",669,1
"621",670,1
"622",671,1
"623",672,1
"624",673,1
"625",674,1
"626",675,1
"627",676,1
"628",677,1
"629",678,1
"630",679,1
"631",680,1
"632",681,1
"633",682,NA
"634",683,NA
"635",684,NA
"636",685,NA
"637",686,NA
"638",687,NA
"639",688,NA
"640",689,NA
"641",690,NA
"642",691,NA
"643",692,NA
"644",693,NA
"645",694,NA
"646",695,NA
"647",696,NA
"648",697,NA
"649",698,NA
"650",699,NA
"651",700,NA
"652",701,NA
"653",702,NA
"654",703,NA
"655",704,NA
"656",705,NA
"657",706,NA
"658",707,NA
"659",708,NA
"660",709,NA
"661",710,NA
"662",711,NA
"663",712,NA
"664",713,NA
"665",714,NA
"666",715,NA
"667",716,NA
"668",717,NA
"669",718,NA
"670",719,NA
"671",720,NA
"672",721,NA
"673",722,NA
"674",723,NA
"675",724,NA
"676",725,NA
"677",726,NA
"678",727,NA
"679",728,NA
"680",729,NA
"681",730,NA
"682",731,NA
"683",732,NA
"684",733,NA
"685",734,NA
"686",735,NA
"687",736,NA
"688",737,NA
"689",738,NA
"690",739,NA
"691",740,NA
"692",741,NA
"693",742,NA
"694",743,NA
"695",744,NA
"696",745,NA
"697",746,NA
"698",747,NA
"699",748,NA
"700",749,NA
"701",750,NA
"702",751,NA
"703",752,NA
"704",753,NA
"705",754,NA
"706",755,NA
"707",756,NA
"708",757,1
"709",758,1
"710",759,1
"711",760,1
"712",761,1
"713",762,1
"714",763,1
"715",764,1
"716",765,1
"717",766,1
"718",767,1
"719",768,1
"720",769,1
"721",770,1
"722",771,1
"723",772,1
"724",773,1
"725",774,1
"726",775,1
"727",776,1
"728",777,1
"729",778,1
"730",779,1
"731",780,1
"732",781,1
"733",782,1
"734",783,1
"735",784,1
"736",785,1
"737",786,1
"738",787,1
"739",788,1
"740",789,1
"741",790,1
"742",791,1
"743",792,1
"744",793,1
"745",794,1
"746",795,1
"747",796,1
"748",797,1
"749",798,1
"750",799,1
"751",800,1
"752",801,1
"753",802,1
"754",803,1
"755",804,1
"756",805,1
"757",806,1
"758",807,1
"759",808,1
"760",809,1
"761",810,1
"762",811,1
"763",812,1
"764",813,1
"765",814,1
"766",815,1
"767",816,1
"768",817,1
"769",818,1
"770",819,1
"771",820,1
"772",821,1
"773",822,0.982142857142857
"774",823,0.964285714285714
"775",824,0.964912280701754
"776",825,0.964912280701754
"777",826,0.96551724137931
"778",827,0.966101694915254
"779",828,0.966666666666667
"780",829,0.966666666666667
"781",830,0.966666666666667
"782",831,0.967213114754098
"783",832,0.967213114754098
"784",833,0.966666666666667
"785",834,0.966666666666667
"786",835,0.966666666666667
"787",836,0.966666666666667
"788",837,0.966666666666667
"789",838,0.967213114754098
"790",839,0.966666666666667
"791",840,0.966666666666667
"792",841,0.966666666666667
"793",842,0.966666666666667
"794",843,0.967213114754098
"795",844,0.967213114754098
"796",845,0.966666666666667
"797",846,0.967213114754098
"798",847,0.967213114754098
"799",848,0.967213114754098
"800",849,0.967741935483871
"801",850,0.967213114754098
"802",851,0.966666666666667
"803",852,0.966666666666667
"804",853,0.966666666666667
"805",854,0.966666666666667
"806",855,0.966101694915254
"807",856,0.966101694915254
"808",857,0.966101694915254
"809",858,0.966666666666667
"810",859,0.966666666666667
"811",860,0.966666666666667
"812",861,0.967213114754098
"813",862,0.967213114754098
"814",863,0.967741935483871
"815",864,0.967741935483871
"816",865,0.967213114754098
"817",866,0.967213114754098
"818",867,0.967741935483871
"819",868,0.967213114754098
"820",869,0.967213114754098
"821",870,0.967741935483871
"822",871,0.968253968253968
"823",872,0.967741935483871
"824",873,0.968253968253968
"825",874,0.96875
"826",875,0.969230769230769
"827",876,0.96969696969697
"828",877,NA
"829",878,NA
"830",879,NA
"831",880,NA
"832",881,NA
"833",882,NA
"834",883,NA
"835",884,NA
"836",885,NA
"837",886,NA
"838",887,NA
"839",888,NA
"840",889,NA
"841",890,NA
"842",891,NA
"843",892,NA
"844",893,NA
"845",894,NA
"846",895,NA
"847",896,NA
"848",897,NA
"849",898,NA
"850",899,NA
"851",900,NA
"852",901,NA
"853",902,NA
"854",903,NA
"855",904,NA
"856",905,NA
"857",906,NA
"858",907,NA
"859",908,NA
"860",909,NA
